,dataset,method,cell,run,k,resolution,cluster,trueclass,est_k,elapsed
18738,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4045,1,7,,7.0,naive.cytotoxic,,104.357
18739,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3957,1,7,,2.0,naive.cytotoxic,,104.357
18740,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7541,1,7,,7.0,naive.cytotoxic,,104.357
18741,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4818,1,7,,7.0,naive.cytotoxic,,104.357
18742,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7932,1,7,,7.0,naive.cytotoxic,,104.357
18743,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11814,1,7,,6.0,naive.cytotoxic,,104.357
18744,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10729,1,7,,2.0,naive.cytotoxic,,104.357
18745,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4040,1,7,,2.0,naive.cytotoxic,,104.357
18746,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3054,1,7,,7.0,naive.cytotoxic,,104.357
18747,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3824,1,7,,2.0,naive.cytotoxic,,104.357
18748,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic225,1,7,,7.0,naive.cytotoxic,,104.357
18749,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3383,1,7,,6.0,naive.cytotoxic,,104.357
18750,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7815,1,7,,2.0,naive.cytotoxic,,104.357
18751,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1541,1,7,,6.0,naive.cytotoxic,,104.357
18752,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1375,1,7,,2.0,naive.cytotoxic,,104.357
18753,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic383,1,7,,2.0,naive.cytotoxic,,104.357
18754,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3423,1,7,,7.0,naive.cytotoxic,,104.357
18755,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6849,1,7,,6.0,naive.cytotoxic,,104.357
18756,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11886,1,7,,7.0,naive.cytotoxic,,104.357
18757,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10628,1,7,,2.0,naive.cytotoxic,,104.357
18758,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8757,1,7,,2.0,naive.cytotoxic,,104.357
18759,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4804,1,7,,2.0,naive.cytotoxic,,104.357
18760,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic976,1,7,,2.0,naive.cytotoxic,,104.357
18761,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5023,1,7,,2.0,naive.cytotoxic,,104.357
18762,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1533,1,7,,7.0,naive.cytotoxic,,104.357
18763,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic363,1,7,,2.0,naive.cytotoxic,,104.357
18764,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1504,1,7,,7.0,naive.cytotoxic,,104.357
18765,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4233,1,7,,2.0,naive.cytotoxic,,104.357
18766,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2909,1,7,,2.0,naive.cytotoxic,,104.357
18767,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6117,1,7,,2.0,naive.cytotoxic,,104.357
18768,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6723,1,7,,7.0,naive.cytotoxic,,104.357
18769,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5290,1,7,,7.0,naive.cytotoxic,,104.357
18770,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8574,1,7,,2.0,naive.cytotoxic,,104.357
18771,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3982,1,7,,7.0,naive.cytotoxic,,104.357
18772,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2458,1,7,,7.0,naive.cytotoxic,,104.357
18773,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11739,1,7,,2.0,naive.cytotoxic,,104.357
18774,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11063,1,7,,7.0,naive.cytotoxic,,104.357
18775,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3901,1,7,,7.0,naive.cytotoxic,,104.357
18776,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8650,1,7,,7.0,naive.cytotoxic,,104.357
18777,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1644,1,7,,2.0,naive.cytotoxic,,104.357
18778,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2860,1,7,,2.0,naive.cytotoxic,,104.357
18779,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1674,1,7,,7.0,naive.cytotoxic,,104.357
18780,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9730,1,7,,2.0,naive.cytotoxic,,104.357
18781,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5160,1,7,,2.0,naive.cytotoxic,,104.357
18782,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1193,1,7,,7.0,naive.cytotoxic,,104.357
18783,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4268,1,7,,2.0,naive.cytotoxic,,104.357
18784,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8534,1,7,,2.0,naive.cytotoxic,,104.357
18785,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2341,1,7,,7.0,naive.cytotoxic,,104.357
18786,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2143,1,7,,7.0,naive.cytotoxic,,104.357
18787,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7262,1,7,,7.0,naive.cytotoxic,,104.357
18788,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2366,1,7,,7.0,naive.cytotoxic,,104.357
18789,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10741,1,7,,2.0,naive.cytotoxic,,104.357
18790,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3708,1,7,,2.0,naive.cytotoxic,,104.357
18791,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2171,1,7,,7.0,naive.cytotoxic,,104.357
18792,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10885,1,7,,7.0,naive.cytotoxic,,104.357
18793,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4866,1,7,,7.0,naive.cytotoxic,,104.357
18794,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7248,1,7,,7.0,naive.cytotoxic,,104.357
18795,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic452,1,7,,2.0,naive.cytotoxic,,104.357
18796,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10093,1,7,,6.0,naive.cytotoxic,,104.357
18797,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7241,1,7,,2.0,naive.cytotoxic,,104.357
18798,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5397,1,7,,2.0,naive.cytotoxic,,104.357
18799,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3079,1,7,,2.0,naive.cytotoxic,,104.357
18800,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2993,1,7,,2.0,naive.cytotoxic,,104.357
18801,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2096,1,7,,2.0,naive.cytotoxic,,104.357
18802,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7635,1,7,,2.0,naive.cytotoxic,,104.357
18803,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2570,1,7,,7.0,naive.cytotoxic,,104.357
18804,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic298,1,7,,7.0,naive.cytotoxic,,104.357
18805,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7927,1,7,,6.0,naive.cytotoxic,,104.357
18806,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic937,1,7,,6.0,naive.cytotoxic,,104.357
18807,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic181,1,7,,2.0,naive.cytotoxic,,104.357
18808,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2625,1,7,,7.0,naive.cytotoxic,,104.357
18809,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3955,1,7,,7.0,naive.cytotoxic,,104.357
18810,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic147,1,7,,2.0,naive.cytotoxic,,104.357
18811,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1833,1,7,,2.0,naive.cytotoxic,,104.357
18812,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1513,1,7,,2.0,naive.cytotoxic,,104.357
18813,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1982,1,7,,2.0,naive.cytotoxic,,104.357
18814,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10852,1,7,,2.0,naive.cytotoxic,,104.357
18815,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8048,1,7,,7.0,naive.cytotoxic,,104.357
18816,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic146,1,7,,2.0,naive.cytotoxic,,104.357
18817,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7516,1,7,,7.0,naive.cytotoxic,,104.357
18818,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9772,1,7,,2.0,naive.cytotoxic,,104.357
18819,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5392,1,7,,6.0,naive.cytotoxic,,104.357
18820,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5613,1,7,,7.0,naive.cytotoxic,,104.357
18821,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8304,1,7,,7.0,naive.cytotoxic,,104.357
18822,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5497,1,7,,7.0,naive.cytotoxic,,104.357
18823,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic99,1,7,,2.0,naive.cytotoxic,,104.357
18824,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic254,1,7,,2.0,naive.cytotoxic,,104.357
18825,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10317,1,7,,5.0,naive.cytotoxic,,104.357
18826,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10953,1,7,,2.0,naive.cytotoxic,,104.357
18827,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4815,1,7,,6.0,naive.cytotoxic,,104.357
18828,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1785,1,7,,6.0,naive.cytotoxic,,104.357
18829,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4210,1,7,,6.0,naive.cytotoxic,,104.357
18830,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4411,1,7,,2.0,naive.cytotoxic,,104.357
18831,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6624,1,7,,2.0,naive.cytotoxic,,104.357
18832,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3629,1,7,,6.0,naive.cytotoxic,,104.357
18833,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9160,1,7,,7.0,naive.cytotoxic,,104.357
18834,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10818,1,7,,2.0,naive.cytotoxic,,104.357
18835,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7827,1,7,,7.0,naive.cytotoxic,,104.357
18836,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3593,1,7,,7.0,naive.cytotoxic,,104.357
18837,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7207,1,7,,6.0,naive.cytotoxic,,104.357
18838,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6099,1,7,,2.0,naive.cytotoxic,,104.357
18839,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7018,1,7,,7.0,naive.cytotoxic,,104.357
18840,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3612,1,7,,2.0,naive.cytotoxic,,104.357
18841,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4492,1,7,,7.0,naive.cytotoxic,,104.357
18842,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6974,1,7,,7.0,naive.cytotoxic,,104.357
18843,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9346,1,7,,2.0,naive.cytotoxic,,104.357
18844,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3531,1,7,,7.0,naive.cytotoxic,,104.357
18845,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5972,1,7,,2.0,naive.cytotoxic,,104.357
18846,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2001,1,7,,5.0,naive.cytotoxic,,104.357
18847,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3203,1,7,,2.0,naive.cytotoxic,,104.357
18848,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7323,1,7,,2.0,naive.cytotoxic,,104.357
18849,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4007,1,7,,7.0,naive.cytotoxic,,104.357
18850,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8577,1,7,,7.0,naive.cytotoxic,,104.357
18851,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2662,1,7,,6.0,naive.cytotoxic,,104.357
18852,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic534,1,7,,2.0,naive.cytotoxic,,104.357
18853,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11401,1,7,,2.0,naive.cytotoxic,,104.357
18854,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9206,1,7,,2.0,naive.cytotoxic,,104.357
18855,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10085,1,7,,7.0,naive.cytotoxic,,104.357
18856,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5929,1,7,,2.0,naive.cytotoxic,,104.357
18857,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8714,1,7,,2.0,naive.cytotoxic,,104.357
18858,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5027,1,7,,6.0,naive.cytotoxic,,104.357
18859,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2000,1,7,,2.0,naive.cytotoxic,,104.357
18860,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10166,1,7,,6.0,naive.cytotoxic,,104.357
18861,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2618,1,7,,2.0,naive.cytotoxic,,104.357
18862,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10923,1,7,,2.0,naive.cytotoxic,,104.357
18863,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9802,1,7,,7.0,naive.cytotoxic,,104.357
18864,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1475,1,7,,2.0,naive.cytotoxic,,104.357
18865,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9082,1,7,,2.0,naive.cytotoxic,,104.357
18866,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1895,1,7,,7.0,naive.cytotoxic,,104.357
18867,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3094,1,7,,2.0,naive.cytotoxic,,104.357
18868,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11383,1,7,,2.0,naive.cytotoxic,,104.357
18869,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6484,1,7,,2.0,naive.cytotoxic,,104.357
18870,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5940,1,7,,6.0,naive.cytotoxic,,104.357
18871,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8032,1,7,,7.0,naive.cytotoxic,,104.357
18872,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6678,1,7,,7.0,naive.cytotoxic,,104.357
18873,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6485,1,7,,7.0,naive.cytotoxic,,104.357
18874,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3149,1,7,,2.0,naive.cytotoxic,,104.357
18875,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic842,1,7,,7.0,naive.cytotoxic,,104.357
18876,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3591,1,7,,5.0,naive.cytotoxic,,104.357
18877,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2268,1,7,,7.0,naive.cytotoxic,,104.357
18878,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10997,1,7,,2.0,naive.cytotoxic,,104.357
18879,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9512,1,7,,2.0,naive.cytotoxic,,104.357
18880,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6664,1,7,,2.0,naive.cytotoxic,,104.357
18881,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10288,1,7,,2.0,naive.cytotoxic,,104.357
18882,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2363,1,7,,7.0,naive.cytotoxic,,104.357
18883,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6120,1,7,,2.0,naive.cytotoxic,,104.357
18884,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2999,1,7,,7.0,naive.cytotoxic,,104.357
18885,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1396,1,7,,7.0,naive.cytotoxic,,104.357
18886,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10014,1,7,,6.0,naive.cytotoxic,,104.357
18887,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic602,1,7,,2.0,naive.cytotoxic,,104.357
18888,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7441,1,7,,7.0,naive.cytotoxic,,104.357
18889,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7255,1,7,,2.0,naive.cytotoxic,,104.357
18890,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2164,1,7,,6.0,naive.cytotoxic,,104.357
18891,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic668,1,7,,2.0,naive.cytotoxic,,104.357
18892,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5883,1,7,,2.0,naive.cytotoxic,,104.357
18893,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3915,1,7,,6.0,naive.cytotoxic,,104.357
18894,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8482,1,7,,2.0,naive.cytotoxic,,104.357
18895,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8932,1,7,,7.0,naive.cytotoxic,,104.357
18896,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11206,1,7,,2.0,naive.cytotoxic,,104.357
18897,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2875,1,7,,7.0,naive.cytotoxic,,104.357
18898,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2211,1,7,,6.0,naive.cytotoxic,,104.357
18899,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4118,1,7,,2.0,naive.cytotoxic,,104.357
18900,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4950,1,7,,7.0,naive.cytotoxic,,104.357
18901,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5609,1,7,,7.0,naive.cytotoxic,,104.357
18902,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3779,1,7,,5.0,naive.cytotoxic,,104.357
18903,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10564,1,7,,6.0,naive.cytotoxic,,104.357
18904,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10850,1,7,,6.0,naive.cytotoxic,,104.357
18905,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5310,1,7,,6.0,naive.cytotoxic,,104.357
18906,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9956,1,7,,2.0,naive.cytotoxic,,104.357
18907,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10253,1,7,,7.0,naive.cytotoxic,,104.357
18908,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic568,1,7,,2.0,naive.cytotoxic,,104.357
18909,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5598,1,7,,2.0,naive.cytotoxic,,104.357
18910,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7763,1,7,,2.0,naive.cytotoxic,,104.357
18911,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7395,1,7,,2.0,naive.cytotoxic,,104.357
18912,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic911,1,7,,2.0,naive.cytotoxic,,104.357
18913,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6753,1,7,,2.0,naive.cytotoxic,,104.357
18914,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic836,1,7,,7.0,naive.cytotoxic,,104.357
18915,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7264,1,7,,7.0,naive.cytotoxic,,104.357
18916,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6169,1,7,,7.0,naive.cytotoxic,,104.357
18917,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7273,1,7,,2.0,naive.cytotoxic,,104.357
18918,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6104,1,7,,7.0,naive.cytotoxic,,104.357
18919,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7768,1,7,,7.0,naive.cytotoxic,,104.357
18920,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5687,1,7,,2.0,naive.cytotoxic,,104.357
18921,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8602,1,7,,6.0,naive.cytotoxic,,104.357
18922,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10472,1,7,,2.0,naive.cytotoxic,,104.357
18923,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9799,1,7,,7.0,naive.cytotoxic,,104.357
18924,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7191,1,7,,2.0,naive.cytotoxic,,104.357
18925,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2923,1,7,,7.0,naive.cytotoxic,,104.357
18926,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic51,1,7,,2.0,naive.cytotoxic,,104.357
18927,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6390,1,7,,7.0,naive.cytotoxic,,104.357
18928,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic735,1,7,,6.0,naive.cytotoxic,,104.357
18929,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3541,1,7,,7.0,naive.cytotoxic,,104.357
18930,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3155,1,7,,7.0,naive.cytotoxic,,104.357
18931,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5516,1,7,,2.0,naive.cytotoxic,,104.357
18932,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1012,1,7,,2.0,naive.cytotoxic,,104.357
18933,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1464,1,7,,7.0,naive.cytotoxic,,104.357
18934,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2526,1,7,,7.0,naive.cytotoxic,,104.357
18935,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5296,1,7,,6.0,naive.cytotoxic,,104.357
18936,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6308,1,7,,2.0,naive.cytotoxic,,104.357
18937,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10800,1,7,,2.0,naive.cytotoxic,,104.357
18938,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2815,1,7,,7.0,naive.cytotoxic,,104.357
18939,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8152,1,7,,2.0,naive.cytotoxic,,104.357
18940,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6020,1,7,,7.0,naive.cytotoxic,,104.357
18941,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7566,1,7,,2.0,naive.cytotoxic,,104.357
18942,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9636,1,7,,2.0,naive.cytotoxic,,104.357
